Y,X
0.0356067824334764,0.294261166366533
0.966875352495953,-0.7325761981786509
3.83535589352502,0.55229232593856
1.09132167905576,0.38045966890572896
-0.73120632187543,-0.0933412166842987
0.209824843933834,-1.0959288510987601
1.49717025600544,-0.144067701167138
4.10930568081663,0.5503499503389
1.26988482845071,-2.0426803971209
0.9381038617665759,0.11242135211744599
5.657509018984981,0.8089637627208051
5.00006257782116,0.763428840552011
-0.790411441443392,-0.0764867483287394
-0.315786824036405,-0.10018468704185499
0.308969561703891,-2.08203270094341
-0.0237367480953327,0.46159587023675397
5.362062598132121,1.31239739250156
5.23267676383879,1.0576665069143598
-1.989881553682,0.0990928610477089
-0.0858944201222304,-0.584773900728054
6.39551325052807,1.35249553094377
-0.243080683841552,-0.0270863439053864
5.903543683028199,1.00153984361657
3.54418288223414,0.771462497759527
0.0900233257469736,-1.02092657182491
4.72096552459978,1.31284419772155
0.32623856017234,0.176614045399207
-0.15550021523509802,-0.0033995260204445397
3.8195277135724197,0.701739870228814
7.15081654674519,1.68260721179796
4.41670844316309,0.5906503328282711
0.7471762269296659,0.0293142607522021
6.86734407116021,1.64990757051911
1.1039942616733702,0.321358971621002
0.443777066787081,-0.077955388690592
6.53685283864614,1.08759211905159
1.1506296167209398,-0.565703446850479
0.0811068305801276,-0.441618557255613
1.27736161340242,-0.434323719678654
0.882893700665784,0.059825379666527
2.28572754845738,-1.87715815633507
1.3860396352647502,-2.2325161725382503
0.3803644921804021,-0.468546445262305
8.77341766677948,1.79036121303292
-0.0616622061780358,-0.35684498089320793
-1.14719601253614,-1.23918903148505
5.14265881681788,0.7217342828189192
0.8752924837504609,-1.45205384569536
4.12165370691958,0.626573392588267
-0.493420289044175,-0.576876242627109
4.08291656330704,0.715224860429083
4.76691575086897,0.84883504111749
6.63366251449471,1.5557870203106001
0.12988091432333698,-0.11636478016249001
-0.0378207891148835,-0.9296842686383601
1.21417495967276,-0.14487734141077602
-0.30560812978698304,-0.322953026350147
-0.6797666589652122,0.370143222104114
0.7894582104710591,-0.0703875501981485
0.189576911845026,-0.89908007303464
-1.52120805089876,-0.699419524454131
-0.512458550694036,-0.0615669853610585
0.6686988461668809,0.015719454004569998
1.5200745207963702,0.39560216305852897
5.19977775395158,0.854112414208442
1.31033348502852,-1.41815775220846
-0.113997654133563,-1.6513259530394298
6.76774367132581,1.33184121305858
0.494993143221921,-1.50293866807398
-0.9405349541820891,-0.9689375943248529
5.49838783086423,0.7357593743445359
